Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,P>2.5,P<2.5
P1,14/01/2023,Sp Braga,Boavista,1,0,H,1.33,5.49,10.13,1.72,2.2
P1,15/01/2023,Chaves,Arouca,1,1,D,2.17,3.44,3.6,2.12,1.78
P1,15/01/2023,Benfica,Sp Lisbon,2,2,D,1.85,3.93,4.12,1.73,2.18
P1,15/01/2023,Porto,Famalicao,4,1,H,1.19,7.29,16.29,1.57,2.46
P1,16/01/2023,Estoril,Casa Pia,2,0,H,2.97,3.17,2.63,2.38,1.62
P1,16/01/2023,Gil Vicente,Guimaraes,2,1,H,2.53,3.24,3.04,2.1,1.78
P1,20/01/2023,Arouca,Portimonense,4,0,H,2.49,3.21,3.18,2.27,1.68
P1,20/01/2023,Sp Lisbon,Vizela,2,1,H,1.29,5.89,11.11,1.63,2.37
P1,21/01/2023,Pacos Ferreira,Sp Braga,1,2,A,7.74,4.73,1.45,1.78,2.12
P1,21/01/2023,Santa Clara,Benfica,0,3,A,11.66,5.38,1.32,1.7,2.23
P1,21/01/2023,Guimaraes,Porto,0,1,A,8.97,4.63,1.42,1.88,2.02
P1,22/01/2023,Maritimo,Estoril,1,0,H,2.65,2.99,3.18,2.49,1.58
P1,22/01/2023,Casa Pia,Gil Vicente,1,3,A,2.35,3.21,3.43,2.33,1.65
P1,22/01/2023,Famalicao,Rio Ave,0,0,D,2.11,3.28,3.99,2.39,1.63
P1,23/01/2023,Boavista,Chaves,1,1,D,2.27,3.29,3.46,2.22,1.7
P1,26/01/2023,Pacos Ferreira,Benfica,0,2,A,13.54,6.4,1.24,1.56,2.53
P1,29/01/2023,Casa Pia,Santa Clara,2,1,H,2.12,3.28,3.95,2.51,1.57
P1,29/01/2023,Vizela,Rio Ave,3,1,H,1.95,3.54,4.26,2.16,1.75
P1,29/01/2023,Boavista,Portimonense,4,2,H,2.22,3.35,3.59,2.27,1.68
P1,29/01/2023,Famalicao,Estoril,1,0,H,2.14,3.3,3.87,2.38,1.63
P1,30/01/2023,Guimaraes,Chaves,2,1,H,2.01,3.42,4.11,2.26,1.68
P1,31/01/2023,Pacos Ferreira,Gil Vicente,2,1,H,3.25,3.28,2.41,2.16,1.75
P1,31/01/2023,Arouca,Benfica,0,3,A,10.12,5.57,1.33,1.67,2.31
P1,01/02/2023,Maritimo,Porto,0,2,A,12.98,5.56,1.29,1.67,2.3
P1,01/02/2023,Sp Lisbon,Sp Braga,5,0,H,2.0,3.75,3.82,1.86,2.03
P1,04/02/2023,Santa Clara,Boavista,2,2,D,2.82,3.08,2.87,2.55,1.56
P1,04/02/2023,Benfica,Casa Pia,3,0,H,1.17,7.6,20.24,1.62,2.38
P1,04/02/2023,Estoril,Guimaraes,0,1,A,2.77,3.14,2.87,2.43,1.61
P1,05/02/2023,Chaves,Maritimo,2,1,H,2.17,3.23,3.88,2.26,1.69
P1,05/02/2023,Sp Braga,Famalicao,4,1,H,1.42,4.95,8.04,1.78,2.12
P1,05/02/2023,Porto,Vizela,2,0,H,1.21,7.04,15.18,1.54,2.56
P1,05/02/2023,Gil Vicente,Arouca,1,1,D,2.31,3.32,3.4,2.12,1.78
P1,06/02/2023,Portimonense,Pacos Ferreira,1,0,H,2.03,3.4,4.03,2.26,1.68
P1,06/02/2023,Rio Ave,Sp Lisbon,0,1,A,7.41,4.48,1.47,1.78,2.1
P1,09/02/2023,Estoril,Boavista,2,1,H,2.64,3.19,2.98,2.38,1.63
P1,10/02/2023,Vizela,Chaves,0,0,D,1.73,3.79,5.31,2.05,1.85
P1,11/02/2023,Arouca,Santa Clara,1,0,H,2.2,3.29,3.71,2.35,1.64
P1,11/02/2023,Guimaraes,Portimonense,1,0,H,1.85,3.54,4.82,2.2,1.72
P1,12/02/2023,Famalicao,Gil Vicente,0,1,A,2.25,3.31,3.55,2.13,1.78
P1,12/02/2023,Sp Lisbon,Porto,1,2,A,2.76,3.41,2.69,2.05,1.85
P1,12/02/2023,Maritimo,Sp Braga,1,2,A,5.87,4.09,1.62,1.8,2.09
P1,13/02/2023,Rio Ave,Estoril,2,0,H,2.36,3.08,3.52,2.44,1.59
P1,13/02/2023,Boavista,Casa Pia,0,0,D,2.43,3.05,3.42,2.54,1.55
P1,17/02/2023,Gil Vicente,Vizela,1,1,D,2.51,3.44,2.95,1.88,2.01
P1,18/02/2023,Estoril,Pacos Ferreira,1,3,A,2.1,3.28,4.05,2.29,1.68
P1,18/02/2023,Portimonense,Maritimo,2,1,H,2.3,3.4,3.34,2.15,1.76
P1,18/02/2023,Porto,Rio Ave,1,0,H,1.18,7.53,18.07,1.63,2.35
P1,19/02/2023,Santa Clara,Famalicao,1,3,A,3.09,3.04,2.66,2.55,1.56
P1,19/02/2023,Sp Braga,Arouca,2,0,H,1.42,5.04,7.61,1.63,2.37
P1,19/02/2023,Casa Pia,Guimaraes,0,0,D,2.58,3.11,3.14,2.56,1.56
P1,20/02/2023,Chaves,Sp Lisbon,2,3,A,6.1,4.9,1.49,1.6,2.43
P1,20/02/2023,Benfica,Boavista,3,1,H,1.19,7.17,15.98,1.58,2.44
P1,24/02/2023,Famalicao,Portimonense,1,0,H,1.86,3.48,4.86,2.24,1.7
P1,25/02/2023,Arouca,Casa Pia,2,0,H,2.39,3.16,3.42,2.46,1.6
P1,25/02/2023,Maritimo,Santa Clara,3,1,H,2.19,3.3,3.71,2.41,1.61
P1,25/02/2023,Vizela,Benfica,0,2,A,9.02,5.33,1.36,1.65,2.33
P1,26/02/2023,Rio Ave,Chaves,1,0,H,2.22,3.29,3.66,2.3,1.67
P1,26/02/2023,Pacos Ferreira,Boavista,1,3,A,2.79,3.18,2.83,2.36,1.64
P1,26/02/2023,Porto,Gil Vicente,1,2,A,1.21,7.5,13.21,1.43,2.89
P1,27/02/2023,Sp Lisbon,Estoril,2,0,H,1.21,6.72,14.49,1.56,2.49
P1,27/02/2023,Guimaraes,Sp Braga,2,1,H,4.02,3.53,1.99,2.06,1.81
P1,03/03/2023,Boavista,Arouca,0,0,D,2.34,3.2,3.47,2.29,1.68
P1,03/03/2023,Benfica,Famalicao,2,0,H,1.16,8.13,19.16,1.52,2.62
P1,04/03/2023,Estoril,Vizela,0,3,A,2.81,3.32,2.7,2.21,1.72
P1,04/03/2023,Portimonense,Sp Lisbon,0,1,A,8.52,4.95,1.4,1.74,2.19
P1,04/03/2023,Chaves,Porto,1,3,A,11.88,5.74,1.29,1.72,2.21
P1,05/03/2023,Gil Vicente,Maritimo,2,0,H,1.91,3.64,4.33,2.02,1.88
P1,05/03/2023,Santa Clara,Guimaraes,1,3,A,3.25,3.02,2.57,2.59,1.55
P1,05/03/2023,Sp Braga,Rio Ave,2,0,H,1.41,4.54,9.58,1.94,1.94
P1,06/03/2023,Casa Pia,Pacos Ferreira,2,1,H,2.08,3.3,3.98,2.37,1.62
P1,10/03/2023,Porto,Estoril,3,2,H,1.19,7.22,18.52,1.6,2.42
P1,11/03/2023,Chaves,Portimonense,2,0,H,2.38,3.29,3.3,2.24,1.7
P1,11/03/2023,Pacos Ferreira,Santa Clara,1,0,H,2.5,3.24,3.14,2.36,1.64
P1,11/03/2023,Guimaraes,Arouca,0,2,A,2.12,3.22,4.06,2.35,1.65
P1,11/03/2023,Vizela,Sp Braga,0,4,A,3.96,3.64,1.99,1.98,1.9
P1,12/03/2023,Rio Ave,Gil Vicente,2,1,H,2.53,3.23,3.06,2.18,1.72
P1,12/03/2023,Maritimo,Benfica,0,3,A,13.44,6.3,1.24,1.7,2.23
P1,12/03/2023,Sp Lisbon,Boavista,3,0,H,1.25,6.3,12.44,1.68,2.25
P1,13/03/2023,Famalicao,Casa Pia,1,0,H,2.18,3.23,3.77,2.51,1.56
P1,17/03/2023,Santa Clara,Rio Ave,0,2,A,2.69,2.91,3.14,2.8,1.47
P1,18/03/2023,Portimonense,Vizela,0,1,A,2.98,3.27,2.59,2.24,1.7
P1,18/03/2023,Arouca,Pacos Ferreira,1,1,D,2.17,3.3,3.79,2.24,1.7
P1,18/03/2023,Benfica,Guimaraes,5,1,H,1.18,7.52,19.11,1.59,2.44
P1,18/03/2023,Estoril,Chaves,0,2,A,2.18,3.32,3.71,2.2,1.72
P1,19/03/2023,Casa Pia,Maritimo,2,0,H,2.12,3.33,3.89,2.44,1.6
P1,19/03/2023,Sp Braga,Porto,0,0,D,3.2,3.47,2.32,1.94,1.94
P1,19/03/2023,Boavista,Famalicao,1,2,A,2.5,3.1,3.28,2.44,1.6
P1,31/03/2023,Estoril,Gil Vicente,1,0,H,2.81,3.41,2.65,2.06,1.84
P1,01/04/2023,Vizela,Casa Pia,3,1,H,2.24,3.2,3.72,2.42,1.61
P1,01/04/2023,Guimaraes,Pacos Ferreira,0,0,D,1.99,3.53,4.12,2.17,1.75
P1,01/04/2023,Sp Lisbon,Santa Clara,3,0,H,1.14,9.11,20.55,1.54,2.56
P1,02/04/2023,Chaves,Sp Braga,1,2,A,5.17,3.93,1.72,1.94,1.94
P1,02/04/2023,Maritimo,Boavista,4,2,H,2.6,3.1,3.11,2.46,1.59
P1,02/04/2023,Rio Ave,Benfica,0,1,A,9.8,5.1,1.36,1.68,2.27
P1,02/04/2023,Porto,Portimonense,1,0,H,1.17,8.36,16.91,1.53,2.59
P1,03/04/2023,Famalicao,Arouca,0,1,A,2.02,3.28,4.26,2.38,1.62
P1,05/04/2023,Gil Vicente,Sp Lisbon,0,0,D,7.53,4.55,1.47,1.75,2.16
P1,07/04/2023,Santa Clara,Vizela,0,1,A,3.94,3.42,2.07,2.26,1.69
P1,07/04/2023,Benfica,Porto,1,2,A,1.93,3.53,4.35,2.06,1.84
P1,07/04/2023,Boavista,Guimaraes,2,1,H,2.67,3.11,3.01,2.48,1.59
P1,08/04/2023,Arouca,Maritimo,1,0,H,2.31,3.33,3.38,2.23,1.71
P1,08/04/2023,Pacos Ferreira,Famalicao,1,3,A,2.59,3.18,3.06,2.32,1.66
P1,08/04/2023,Portimonense,Rio Ave,2,2,D,2.72,3.03,3.04,2.62,1.53
P1,08/04/2023,Sp Braga,Estoril,4,1,H,1.33,5.68,9.8,1.66,2.32
P1,09/04/2023,Casa Pia,Sp Lisbon,3,4,A,9.14,4.37,1.44,1.98,1.91
P1,10/04/2023,Gil Vicente,Chaves,0,0,D,2.04,3.4,4.0,2.18,1.73
P1,14/04/2023,Famalicao,Guimaraes,2,1,H,2.27,3.1,3.77,2.4,1.62
P1,15/04/2023,Estoril,Portimonense,0,1,A,2.36,3.19,3.45,2.34,1.65
P1,15/04/2023,Maritimo,Pacos Ferreira,3,1,H,2.28,3.32,3.47,2.27,1.69
P1,15/04/2023,Chaves,Benfica,1,0,H,9.74,5.77,1.32,1.56,2.55
P1,15/04/2023,Porto,Santa Clara,2,1,H,1.12,9.77,27.95,1.45,2.82
P1,16/04/2023,Rio Ave,Casa Pia,1,1,D,2.47,3.04,3.41,2.75,1.49
P1,16/04/2023,Sp Braga,Gil Vicente,1,0,H,1.38,5.38,8.21,1.58,2.49
P1,16/04/2023,Sp Lisbon,Arouca,1,1,D,1.19,7.53,16.91,1.51,2.63
P1,17/04/2023,Vizela,Boavista,1,1,D,1.91,3.66,4.19,2.11,1.78
P1,21/04/2023,Casa Pia,Sp Braga,0,1,A,6.15,3.83,1.65,2.07,1.81
P1,22/04/2023,Famalicao,Maritimo,3,2,H,1.91,3.55,4.45,2.2,1.72
P1,22/04/2023,Boavista,Rio Ave,3,2,H,2.45,3.1,3.37,2.49,1.58
P1,22/04/2023,Pacos Ferreira,Porto,0,2,A,12.91,5.38,1.3,1.79,2.1
P1,23/04/2023,Portimonense,Gil Vicente,1,0,H,2.63,3.28,2.92,2.19,1.73
P1,23/04/2023,Benfica,Estoril,1,0,H,1.11,10.13,29.51,1.42,2.94
P1,23/04/2023,Santa Clara,Chaves,1,1,D,2.74,3.16,2.89,2.34,1.65
P1,23/04/2023,Arouca,Vizela,1,0,H,2.76,3.16,2.87,2.34,1.65
P1,24/04/2023,Guimaraes,Sp Lisbon,0,2,A,5.51,4.4,1.59,1.67,2.28
P1,28/04/2023,Rio Ave,Arouca,1,0,H,2.49,3.1,3.3,2.4,1.62
P1,29/04/2023,Maritimo,Guimaraes,1,2,A,2.56,3.42,2.91,2.2,1.73
P1,29/04/2023,Sp Braga,Portimonense,4,1,H,1.26,6.15,12.45,1.62,2.37
P1,29/04/2023,Chaves,Casa Pia,1,0,H,2.39,3.2,3.36,2.33,1.65
P1,29/04/2023,Vizela,Pacos Ferreira,1,2,A,1.85,3.77,4.44,2.11,1.78
P1,29/04/2023,Gil Vicente,Benfica,0,2,A,9.82,5.63,1.33,1.53,2.64
P1,30/04/2023,Estoril,Santa Clara,3,0,H,2.24,3.29,3.61,2.35,1.64
P1,30/04/2023,Porto,Boavista,1,0,H,1.18,7.4,17.94,1.54,2.57
P1,30/04/2023,Sp Lisbon,Famalicao,2,1,H,1.27,6.05,12.76,1.64,2.35
T1,05/08/2022,Istanbulspor,Trabzonspor,0,2,A,4.89,3.84,1.77,1.8,2.09
T1,06/08/2022,Sivasspor,Gaziantep,1,1,D,2.01,3.71,3.81,1.88,2.01
T1,06/08/2022,Besiktas,Kayserispor,1,0,H,1.52,4.6,6.44,1.71,2.23
T1,07/08/2022,Giresunspor,Ad. Demirspor,2,3,A,3.07,3.69,2.32,1.82,2.07
T1,07/08/2022,Karagumruk,Alanyaspor,2,4,A,2.72,3.66,2.59,1.8,2.09
T1,07/08/2022,Antalyaspor,Galatasaray,0,1,A,2.55,3.54,2.83,1.74,2.18
T1,08/08/2022,Buyuksehyr,Kasimpasa,4,0,H,1.83,3.74,4.49,1.81,2.06
T1,08/08/2022,Ankaragucu,Konyaspor,0,0,D,3.33,3.54,2.22,1.88,1.99
T1,08/08/2022,Fenerbahce,Umraniyespor,3,3,D,1.32,5.59,9.84,1.59,2.45
T1,12/08/2022,Trabzonspor,Hatayspor,1,0,H,1.5,4.61,6.71,1.7,2.24
T1,13/08/2022,Kayserispor,Istanbulspor,1,0,H,1.86,3.97,4.15,1.67,2.29
T1,13/08/2022,Ad. Demirspor,Sivasspor,3,0,H,1.96,3.81,3.88,1.9,1.99
T1,13/08/2022,Galatasaray,Giresunspor,0,1,A,1.44,4.85,7.58,1.78,2.12
T1,14/08/2022,Gaziantep,Ankaragucu,1,0,H,2.05,3.43,4.0,1.95,1.93
T1,14/08/2022,Umraniyespor,Antalyaspor,0,1,A,3.05,3.62,2.36,1.87,2.02
T1,14/08/2022,Alanyaspor,Besiktas,3,3,D,2.89,3.56,2.49,1.74,2.18
T1,15/08/2022,Konyaspor,Buyuksehyr,0,0,D,2.84,3.53,2.52,1.94,1.93
T1,15/08/2022,Kasimpasa,Fenerbahce,0,6,A,3.21,3.85,2.16,1.6,2.43
T1,19/08/2022,Umraniyespor,Galatasaray,0,1,A,4.4,3.9,1.83,1.88,2.01
T1,20/08/2022,Giresunspor,Kasimpasa,1,0,H,2.35,3.64,3.06,1.79,2.11
T1,20/08/2022,Hatayspor,Gaziantep,1,2,A,2.21,3.75,3.22,1.77,2.14
T1,20/08/2022,Antalyaspor,Trabzonspor,5,2,H,2.58,3.31,2.96,1.91,1.97
T1,21/08/2022,Buyuksehyr,Kayserispor,2,0,H,1.57,4.18,6.36,1.88,2.01
T1,21/08/2022,Besiktas,Karagumruk,4,1,H,1.66,4.39,5.01,1.65,2.35
T1,22/08/2022,Istanbulspor,Konyaspor,0,4,A,3.95,3.55,2.0,1.97,1.9
T1,22/08/2022,Sivasspor,Alanyaspor,1,1,D,2.55,3.53,2.8,1.94,1.93
T1,22/08/2022,Fenerbahce,Ad. Demirspor,4,2,H,1.75,4.49,4.16,1.52,2.59
T1,26/08/2022,Gaziantep,Antalyaspor,5,2,H,2.57,3.41,2.9,2.08,1.83
T1,27/08/2022,Karagumruk,Ankaragucu,4,1,H,1.91,3.95,3.97,1.82,2.07
T1,27/08/2022,Ad. Demirspor,Umraniyespor,1,0,H,1.56,4.37,6.28,1.63,2.39
T1,27/08/2022,Alanyaspor,Istanbulspor,0,1,A,1.49,4.79,6.6,1.58,2.5
T1,28/08/2022,Kasimpasa,Hatayspor,1,0,H,2.05,3.75,3.64,1.67,2.29
T1,28/08/2022,Kayserispor,Giresunspor,3,0,H,2.2,3.48,3.49,1.97,1.92
T1,28/08/2022,Trabzonspor,Galatasaray,0,0,D,2.47,3.32,3.11,1.91,1.98
T1,29/08/2022,Konyaspor,Fenerbahce,1,0,H,3.42,3.75,2.1,1.68,2.26
T1,29/08/2022,Besiktas,Sivasspor,3,1,H,1.53,4.51,6.17,1.72,2.18
T1,02/09/2022,Umraniyespor,Trabzonspor,0,1,A,4.02,3.73,1.95,1.89,1.99
T1,03/09/2022,Buyuksehyr,Alanyaspor,2,0,H,1.98,3.74,3.89,1.88,2.01
T1,03/09/2022,Sivasspor,Karagumruk,0,0,D,2.3,3.42,3.32,1.85,2.04
T1,03/09/2022,Fenerbahce,Kayserispor,2,0,H,1.43,5.31,7.01,1.53,2.61
T1,03/09/2022,Giresunspor,Konyaspor,0,1,A,2.69,3.32,2.82,2.11,1.78
T1,04/09/2022,Hatayspor,Ad. Demirspor,1,1,D,3.16,3.56,2.32,1.71,2.23
T1,04/09/2022,Ankaragucu,Besiktas,2,3,A,4.42,3.67,1.88,1.8,2.09
T1,04/09/2022,Antalyaspor,Kasimpasa,0,2,A,1.78,3.76,4.97,1.8,2.1
T1,05/09/2022,Galatasaray,Gaziantep,2,1,H,1.61,4.17,5.66,1.79,2.08
T1,09/09/2022,Alanyaspor,Ankaragucu,2,1,H,1.76,4.12,4.53,1.73,2.2
T1,10/09/2022,Konyaspor,Hatayspor,1,0,H,1.74,3.97,4.91,1.86,2.03
T1,10/09/2022,Karagumruk,Giresunspor,1,1,D,1.96,3.55,4.22,1.93,1.95
T1,11/09/2022,Sivasspor,Istanbulspor,1,1,D,1.8,3.95,4.51,1.85,2.05
T1,11/09/2022,Gaziantep,Umraniyespor,1,1,D,1.81,3.97,4.48,1.78,2.13
T1,11/09/2022,Kasimpasa,Galatasaray,2,3,A,4.21,4.1,1.83,1.7,2.25
T1,11/09/2022,Kayserispor,Antalyaspor,1,0,H,2.61,3.34,2.9,1.9,1.99
T1,12/09/2022,Besiktas,Buyuksehyr,0,1,A,2.0,3.47,4.04,1.88,2.0
T1,12/09/2022,Ad. Demirspor,Trabzonspor,3,2,H,2.26,3.69,3.12,1.81,2.07
T1,16/09/2022,Galatasaray,Konyaspor,2,1,H,1.75,3.87,5.02,1.91,1.98
T1,16/09/2022,Hatayspor,Kayserispor,0,4,A,2.28,3.37,3.41,1.97,1.92
T1,17/09/2022,Umraniyespor,Kasimpasa,1,2,A,2.47,3.58,2.91,1.82,2.06
T1,17/09/2022,Antalyaspor,Ad. Demirspor,0,3,A,2.21,3.56,3.39,1.8,2.09
T1,17/09/2022,Istanbulspor,Besiktas,2,2,D,5.71,4.61,1.56,1.66,2.32
T1,18/09/2022,Buyuksehyr,Karagumruk,0,0,D,1.54,4.4,6.38,1.84,2.06
T1,18/09/2022,Trabzonspor,Gaziantep,3,2,H,1.64,4.22,5.4,1.74,2.17
T1,18/09/2022,Ankaragucu,Sivasspor,2,1,H,2.37,3.46,3.15,1.94,1.94
T1,18/09/2022,Fenerbahce,Alanyaspor,5,0,H,1.51,4.92,5.97,1.56,2.54
T1,01/10/2022,Kasimpasa,Gaziantep,1,0,H,2.35,3.67,3.03,1.64,2.36
T1,01/10/2022,Ankaragucu,Buyuksehyr,1,2,A,4.14,3.6,1.96,2.03,1.86
T1,01/10/2022,Kayserispor,Trabzonspor,1,2,A,3.69,3.66,2.07,1.85,2.05
T1,01/10/2022,Ad. Demirspor,Galatasaray,0,0,D,2.72,3.52,2.66,1.74,2.19
T1,02/10/2022,Alanyaspor,Giresunspor,1,1,D,1.91,3.79,4.06,1.82,2.04
T1,02/10/2022,Sivasspor,Hatayspor,1,2,A,2.07,3.54,3.81,1.98,1.91
T1,02/10/2022,Konyaspor,Umraniyespor,1,0,H,1.59,4.21,6.02,1.86,2.03
T1,02/10/2022,Besiktas,Fenerbahce,0,0,D,2.38,3.77,2.93,1.63,2.38
T1,03/10/2022,Karagumruk,Istanbulspor,1,2,A,1.69,4.16,4.85,1.75,2.14
T1,07/10/2022,Gaziantep,Ad. Demirspor,1,1,D,3.08,3.71,2.31,1.75,2.16
T1,08/10/2022,Istanbulspor,Ankaragucu,1,2,A,2.61,3.48,2.79,1.95,1.93
T1,08/10/2022,Antalyaspor,Konyaspor,1,1,D,2.54,3.37,2.96,2.02,1.88
T1,08/10/2022,Giresunspor,Besiktas,0,1,A,4.38,3.71,1.88,1.88,2.0
T1,09/10/2022,Umraniyespor,Kayserispor,2,2,D,2.62,3.62,2.71,1.91,1.97
T1,09/10/2022,Hatayspor,Alanyaspor,1,0,H,2.56,3.68,2.74,1.79,2.11
T1,09/10/2022,Fenerbahce,Karagumruk,5,4,H,1.39,5.26,8.11,1.52,2.64
T1,10/10/2022,Buyuksehyr,Sivasspor,0,2,A,1.56,4.2,6.38,1.86,2.01
T1,10/10/2022,Trabzonspor,Kasimpasa,0,0,D,1.44,4.85,7.15,1.57,2.49
T1,14/10/2022,Alanyaspor,Antalyaspor,3,2,H,2.29,3.5,3.26,1.96,1.93
T1,15/10/2022,Karagumruk,Hatayspor,3,0,H,1.97,3.84,3.82,1.83,2.06
T1,15/10/2022,Kasimpasa,Ad. Demirspor,1,4,A,3.18,3.69,2.26,1.71,2.23
T1,15/10/2022,Kayserispor,Galatasaray,2,1,H,4.26,3.85,1.87,1.79,2.1
T1,15/10/2022,Konyaspor,Gaziantep,0,1,A,1.83,3.93,4.35,1.87,2.02
T1,16/10/2022,Buyuksehyr,Istanbulspor,2,0,H,1.43,4.78,8.11,1.81,2.09
T1,16/10/2022,Besiktas,Trabzonspor,2,2,D,2.08,3.69,3.61,1.83,2.05
T1,17/10/2022,Ankaragucu,Fenerbahce,0,3,A,5.05,4.1,1.68,1.66,2.29
T1,17/10/2022,Sivasspor,Giresunspor,3,0,H,2.09,3.45,3.77,2.11,1.78
T1,21/10/2022,Antalyaspor,Istanbulspor,2,1,H,1.79,3.95,4.61,1.86,2.04
T1,22/10/2022,Umraniyespor,Karagumruk,1,3,A,2.53,3.55,2.8,1.84,2.06
T1,22/10/2022,Trabzonspor,Sivasspor,1,0,H,1.62,4.22,5.63,1.78,2.12
T1,22/10/2022,Fenerbahce,Buyuksehyr,1,0,H,1.95,3.79,3.96,1.85,2.05
T1,23/10/2022,Kasimpasa,Kayserispor,0,1,A,2.24,3.57,3.32,1.73,2.2
T1,23/10/2022,Ad. Demirspor,Konyaspor,1,1,D,2.21,3.56,3.39,1.78,2.12
T1,23/10/2022,Galatasaray,Alanyaspor,2,2,D,1.57,4.59,5.65,1.65,2.33
T1,24/10/2022,Giresunspor,Ankaragucu,1,1,D,2.42,3.33,3.14,2.05,1.83
T1,24/10/2022,Hatayspor,Besiktas,2,1,H,5.02,4.24,1.66,1.68,2.27
T1,28/10/2022,Karagumruk,Galatasaray,0,2,A,4.21,3.89,1.87,1.68,2.28
T1,29/10/2022,Konyaspor,Kasimpasa,1,1,D,1.72,3.96,5.08,1.81,2.08
T1,29/10/2022,Alanyaspor,Gaziantep,2,0,H,1.96,4.02,3.69,1.7,2.24
T1,30/10/2022,Ankaragucu,Hatayspor,4,1,H,2.06,3.61,3.76,1.86,2.03
T1,30/10/2022,Besiktas,Umraniyespor,5,2,H,1.35,5.62,8.79,1.58,2.48
T1,30/10/2022,Kayserispor,Ad. Demirspor,2,2,D,3.06,3.5,2.41,1.76,2.15
T1,30/10/2022,Istanbulspor,Fenerbahce,2,5,A,6.91,4.56,1.5,1.69,2.26
T1,31/10/2022,Buyuksehyr,Giresunspor,3,1,H,1.51,4.13,7.39,2.1,1.78
T1,31/10/2022,Sivasspor,Antalyaspor,0,2,A,2.32,3.26,3.38,2.11,1.77
T1,04/11/2022,Kasimpasa,Ankaragucu,1,1,D,2.57,3.54,2.82,1.78,2.12
T1,04/11/2022,Umraniyespor,Alanyaspor,3,1,H,2.62,3.7,2.66,1.71,2.23
T1,05/11/2022,Giresunspor,Istanbulspor,3,2,H,1.91,3.68,4.27,2.0,1.88
T1,05/11/2022,Galatasaray,Besiktas,2,1,H,2.14,3.74,3.39,1.78,2.13
T1,06/11/2022,Gaziantep,Kayserispor,1,2,A,2.35,3.4,3.25,1.83,2.05
T1,06/11/2022,Antalyaspor,Karagumruk,4,2,H,1.98,3.7,3.84,1.85,2.05
T1,06/11/2022,Trabzonspor,Konyaspor,2,2,D,1.89,3.64,4.43,2.03,1.86
T1,07/11/2022,Fenerbahce,Sivasspor,1,0,H,1.34,5.4,9.33,1.57,2.49
T1,07/11/2022,Hatayspor,Buyuksehyr,3,3,D,4.51,3.68,1.85,2.04,1.84
T1,11/11/2022,Alanyaspor,Ad. Demirspor,0,0,D,3.0,3.77,2.33,1.64,2.36
T1,11/11/2022,Ankaragucu,Trabzonspor,1,1,D,3.16,3.42,2.39,2.03,1.87
T1,12/11/2022,Sivasspor,Umraniyespor,2,2,D,2.0,3.7,3.86,1.89,2.0
T1,12/11/2022,Fenerbahce,Giresunspor,1,2,A,1.3,5.9,10.94,1.57,2.51
T1,12/11/2022,Buyuksehyr,Galatasaray,0,7,A,2.84,3.47,2.59,1.94,1.94
T1,13/11/2022,Karagumruk,Gaziantep,3,3,D,2.09,3.5,3.78,1.76,2.16
T1,13/11/2022,Istanbulspor,Hatayspor,0,1,A,2.34,3.55,3.14,1.82,2.07
T1,13/11/2022,Kayserispor,Konyaspor,1,2,A,2.76,3.5,2.63,2.02,1.88
T1,23/12/2022,Antalyaspor,Ankaragucu,0,2,A,2.18,3.38,3.66,2.1,1.79
T1,23/12/2022,Umraniyespor,Buyuksehyr,1,3,A,3.47,3.41,2.24,2.13,1.78
T1,24/12/2022,Hatayspor,Giresunspor,1,1,D,2.25,3.68,3.21,1.86,2.03
T1,24/12/2022,Kasimpasa,Sivasspor,1,2,A,2.32,3.4,3.3,1.94,1.94
T1,24/12/2022,Trabzonspor,Fenerbahce,2,0,H,2.83,3.52,2.56,1.81,2.07
T1,25/12/2022,Ad. Demirspor,Karagumruk,2,1,H,1.75,3.91,4.91,1.72,2.21
T1,25/12/2022,Gaziantep,Besiktas,1,1,D,4.01,4.15,1.85,1.67,2.3
T1,25/12/2022,Konyaspor,Alanyaspor,2,2,D,1.83,3.67,4.77,1.78,2.12
T1,25/12/2022,Galatasaray,Istanbulspor,2,1,H,1.27,6.35,10.68,1.47,2.77
T1,27/12/2022,Ankaragucu,Umraniyespor,1,2,A,1.92,3.74,4.17,1.93,1.95
T1,27/12/2022,Buyuksehyr,Antalyaspor,2,0,H,1.94,3.58,4.23,2.06,1.84
T1,27/12/2022,Fenerbahce,Hatayspor,4,0,H,1.32,5.93,9.22,1.55,2.57
T1,28/12/2022,Alanyaspor,Kayserispor,3,1,H,2.11,3.82,3.42,1.73,2.2
T1,28/12/2022,Istanbulspor,Kasimpasa,2,1,H,2.85,3.74,2.44,1.68,2.28
T1,28/12/2022,Karagumruk,Trabzonspor,4,1,H,3.76,3.7,2.03,1.81,2.08
T1,29/12/2022,Giresunspor,Gaziantep,2,1,H,2.3,3.53,3.23,1.9,1.98
T1,29/12/2022,Sivasspor,Galatasaray,1,2,A,4.68,3.94,1.78,1.78,2.13
T1,29/12/2022,Besiktas,Ad. Demirspor,1,0,H,1.79,4.33,4.13,1.59,2.47
T1,03/01/2023,Umraniyespor,Hatayspor,2,2,D,2.28,3.54,3.26,1.85,2.04
T1,03/01/2023,Antalyaspor,Fenerbahce,1,2,A,4.49,3.96,1.8,1.78,2.12
